Date,Open,High,Low,Close,Volume
1/28/2008,285.770782,286.406403,274.574585,278.26828,11621767
1/29/2008,280.515503,280.945953,270.605591,275.535522,12553434
1/30/2008,274.869873,280.495483,272.027039,274.409424,15863321
1/31/2008,269.77478,286.786774,267.412415,282.432434,29712857
2/1/2008,264.599609,268.603607,255.255249,258.208221,35165799
2/4/2008,254.789795,256.646637,246.521515,247.962967,26287886
2/5/2008,244.959961,254.754761,244.504501,253.653656,22384193
2/6/2008,255.825821,255.840836,249.214218,251.10611,15257527
2/7/2008,248.67868,257.352356,247.627625,252.727722,15841942
2/8/2008,254.959961,259.124115,254.604599,258.603607,13644142
2/11/2008,260.520508,262.117126,256.95697,260.840851,11640348
2/12/2008,261.95697,265.565552,256.771759,259.304291,13311275
2/13/2008,261.511505,267.762756,259.604614,267.577576,13236151
2/14/2008,269.444458,270.790802,265.765778,266.391388,12940447
2/15/2008,264.419434,266.596588,262.427429,265.085083,10469720
2/19/2008,267.737732,267.797791,253.50351,254.729736,12688099
2/20/2008,252.007004,255.760757,249.659653,254.754761,13311076
2/21/2008,256.681671,256.861847,250,251.681686,11344244
2/22/2008,251.281281,254.754761,249.024017,254.15416,11020768
2/25/2008,253.228226,253.50351,243.113113,243.46347,16728854
2/26/2008,230.830826,233.468475,223.648651,232.327332,46528025
2/27/2008,230.295288,237.982986,230.050049,236.666672,20223556
2/28/2008,235.485489,239.78479,233.91391,237.932938,13160626
2/29/2008,236.171173,240.110107,232.557556,235.825821,18831949
3/3/2008,235.990997,236.596603,225.280273,228.738739,15093891
3/4/2008,225.700699,226.906906,218.108109,222.522522,27216157
3/5/2008,222.847855,227.312317,222.222229,224.074081,14858327
3/6/2008,224.069077,226.876877,215.805801,216.566574,14925260
3/7/2008,214.654648,220.220215,213.333328,216.891891,16127456
3/10/2008,214.629623,215.715714,206.72673,207.017014,15959225
3/11/2008,212.84285,220.295288,212.537537,220.140137,17636146
3/12/2008,220.22522,224.164169,219.254257,220.310303,13290496
3/13/2008,216.551559,223.713715,214.604599,221.72673,15437747
3/14/2008,221.711716,224.894897,215.525528,219.179184,13135651
3/17/2008,214.209213,217.072067,206.261261,210.145142,15760624
3/18/2008,214.704712,220.64064,212.977982,219.799805,14459926
3/19/2008,220.775772,223.973969,216.051056,216.216217,12345642
3/20/2008,213.873871,218.068069,208.958954,216.991989,19806973
3/24/2008,219.434433,233.123123,219.079086,230.510513,13513473
3/25/2008,228.958954,228.963959,223.223221,225.615616,11651537
3/26/2008,226.521515,231.666672,224.869873,229.324326,10440949
3/27/2008,223.223221,224.529526,220.465469,222.262268,11652736
3/28/2008,223.953949,227.012009,217.372375,219.259262,8743648
3/31/2008,218.03804,221.566574,216.221222,220.45546,8883907
4/1/2008,224.094101,233.48349,223.658661,233.088089,12174014
4/2/2008,235.185181,238.108109,230.42543,233.083084,11986002
4/3/2008,231.0961,231.876877,224.289291,227.787781,13543243
4/4/2008,228.733734,239.15416,228.328323,235.780777,11782606
4/7/2008,238.753754,242.962967,237.001999,238.648651,11875113
4/8/2008,236.75676,237.307312,231.236237,234.139145,9084906
4/9/2008,234.799805,236.236237,228.998993,232.327332,12084104
4/10/2008,232.712708,237.16716,231.156158,234.77478,10134655
4/11/2008,232.267273,233.863861,227.732727,228.953949,8331061
4/14/2008,228.808807,228.953949,225.300293,226.056061,7677515
4/15/2008,229.294296,230.090088,222.082077,223.643646,9146045
4/16/2008,222.422424,229.36937,220.720718,227.742737,15246139
4/17/2008,228.043045,229.914917,223.48349,224.994995,26679294
4/18/2008,267.872864,274.124115,262.647644,269.974976,36434729
4/21/2008,269.964966,271.566559,265.4104,269.164154,14864521
4/22/2008,269.054047,280.695709,269.049042,277.777771,15861123
4/23/2008,279.249237,279.934937,270.745758,273.518524,9833157
4/24/2008,275.920929,277.522522,270.280273,271.791779,8261930
4/25/2008,274.78479,276.776764,271.636627,272.302307,8320471
4/28/2008,273.213226,278.683685,269.769775,276.336334,8009183
4/29/2008,275.690704,281.981995,275.280273,279.514526,8683308
4/30/2008,281.386383,292.722717,279.514526,287.432434,15790194
5/1/2008,289.444458,297.762756,288.773773,296.836823,13192394
5/2/2008,299.544556,301.52652,289.939941,290.935944,13983602
5/5/2008,299.729736,299.799805,293.858856,297.747742,12549438
5/6/2008,295.795807,296.296295,291.791779,293.47348,9249341
5/7/2008,295.43042,300.045044,288.50351,289.789795,13212774
5/8/2008,293.393402,294.944946,289.744751,291.796783,10235554
5/9/2008,289.789795,292.792786,285.935944,286.886902,8960830
5/12/2008,287.662659,293.668671,284.739746,292.762756,9718072
5/13/2008,293.408417,294.269257,289.564575,291.791779,10316673
5/14/2008,293.538544,295.8909,287.912903,288.438446,8742848
5/15/2008,289.789795,291.766754,288.093079,290.790802,8676715
5/16/2008,291.006012,292.632629,289.449463,290.325317,8539652
5/19/2008,289.564575,294.734741,287.047058,289.049042,11197791
5/20/2008,287.6026,291.531525,286.74173,289.5896,6620573
5/21/2008,289.549561,290.996002,274.219208,275.270264,12923264
5/22/2008,276.251251,277.382385,270.395386,275.005005,10142447
5/23/2008,273.753754,276.776764,269.174164,272.582581,8854137
5/27/2008,272.752747,281.581573,272.197205,280.730743,7723269
5/28/2008,284.254242,286.031036,280.830841,284.404419,8092699
5/29/2008,287.682678,293.233246,286.886902,291.791779,9680310
5/30/2008,292.027039,295.255249,290.940948,293.193207,6443950
6/2/2008,291.541534,292.237244,285.920929,287.787781,7341052
6/3/2008,288.538544,290.540527,280.585571,283.933929,8601989
6/4/2008,282.947937,289.289276,282.557556,286.396393,6719674
6/5/2008,288.828827,294.314301,288.393402,293.443451,7825567
6/6/2008,290.165161,290.650665,283.783783,283.783783,9459531
6/9/2008,284.314301,285.285278,272.972961,279.214203,10566023
6/10/2008,275.055054,279.689697,273.663666,277.362366,7307485
6/11/2008,278.398407,278.948944,272.502502,272.872864,7618174
6/12/2008,274.654663,279.279266,273.713715,276.75174,10972217
6/13/2008,281.026031,288.138153,280.950958,286.041046,12356431
6/16/2008,283.533539,289.839844,283.533539,286.691681,7078514
6/17/2008,288.46347,289.32431,284.474487,285.015015,6918874
6/18/2008,282.537537,284.779785,279.859863,281.471466,6755638
6/19/2008,277.952942,282.17218,275.680695,280.380371,11354834
6/20/2008,278.768768,278.768768,272.527527,273.488495,11954234
6/23/2008,272.952942,276.851837,271.281281,272.877869,7264528
6/24/2008,272.842834,275.87088,267.81781,271.421417,9335855
6/25/2008,272.757751,279.179169,272.107117,275.775787,8236156
6/26/2008,272.322327,272.737732,264.394409,264.674683,11307681
6/27/2008,264.104095,265.265259,257.802795,264.299286,10884105
6/30/2008,266.501495,269.269257,261.791779,263.47348,7523069
7/1/2008,260.050049,268.628632,258.758759,267.632629,9909880
7/2/2008,268.523529,270.460449,263.293304,263.783783,8437554
7/3/2008,265.705719,269.884888,264.014008,268.768768,4796199
7/7/2008,271.421417,274.77478,268.068054,272.227234,8501890
7/8/2008,273.26828,277.872864,270.270264,277.542542,9854935
7/9/2008,275.65567,278.118103,270.635651,271.046051,8299692
7/10/2008,272.772766,275.025024,265.625641,270.555542,8654737
7/11/2008,268.518524,270.02002,259.974976,267.167175,9952837
7/14/2008,269.769775,270.300293,257.982971,261.071075,8840750
7/15/2008,258.398407,264.014008,250.800797,258.303314,12129858
7/16/2008,257.277283,268.518524,255.555557,268.068054,9474916
7/17/2008,267.347351,268.793793,262.512512,266.987,17557225
7/18/2008,249.424423,249.739746,239.334335,240.900894,22562215
7/21/2008,240.680679,242.287292,233.083084,234.634628,11791197
7/22/2008,233.593597,240.365372,233.033035,238.793793,9373617
7/23/2008,241.046051,248.863861,239.289291,244.854858,9778412
7/24/2008,248.598602,248.683685,238.04805,238.04805,7074718
7/25/2008,243.488495,246.811813,240.990997,246.236237,6360633
7/28/2008,246.29129,246.29129,237.802795,238.798798,6313680
7/29/2008,239.889893,243.873871,239.239243,241.796799,5599994
7/30/2008,242.992996,243.25325,236.641647,241.591599,6974419
7/31/2008,237.517517,240.685684,235.955963,237.112106,5724470
8/1/2008,236.491486,236.846848,231.481476,234.164169,6009784
8/4/2008,234.294296,236.741745,231.181183,231.731735,4969026
8/5/2008,234.029022,240.280273,233.398392,240.165161,7161831
8/6/2008,239.424423,245.130127,236.491486,243.413406,6744848
8/7/2008,241.241241,242.242249,238.443436,239.799805,5542052
8/8/2008,240.315308,248.123123,238.083084,247.752747,7471121
8/11/2008,246.481476,254.694702,246.136139,250.67067,8470121
8/12/2008,251.251251,253.318314,249.249252,251.556564,5505889
8/13/2008,251.051056,252.022018,247.18718,250.265259,7243749
8/14/2008,249.099106,254.059052,248.393387,252.998001,5831363
8/15/2008,253.748749,255.585587,253.003006,255.330338,7084309
8/18/2008,255.175171,255.255249,248.003006,249.399399,6661132
8/19/2008,245.460464,249.389389,243.558563,245.495499,6086907
8/20/2008,247.607605,248.593597,241.52652,242.742737,7956236
8/21/2008,241.701706,245.19519,239.874878,243.508514,7021172
8/22/2008,245.996002,247.687683,244.984985,245.540543,4589806
8/25/2008,243.298294,248.748749,240.990997,241.74675,4024571
8/26/2008,241.97197,241.97197,235.530533,237.317322,6609784
8/27/2008,237.102097,237.652649,232.652649,234.524521,8765426
8/28/2008,236.481476,238.46347,235.400406,237.127121,6053341
8/29/2008,235.110107,235.740738,231.396393,231.876877,7688704
9/2/2008,238.623627,241.331329,230.940948,232.857864,12210777
9/3/2008,234.599594,237.382385,230.02002,232.437439,8620571
9/4/2008,230.230225,231.851852,224.924927,225.355362,9687303
9/5/2008,222.967972,226.456451,220.260254,222.347351,9059531
9/8/2008,226.236237,226.696701,208.983978,210.185181,18017764
9/9/2008,211.796799,216.406403,207.707703,209.539536,14444741
9/10/2008,212.447449,212.452454,205.045044,207.287292,12441146
9/11/2008,204.379379,217.762756,203.393387,217.092087,12929857
9/12/2008,215.320313,221.216217,214.714722,219.049042,12043944
9/15/2008,212.212219,221.206207,212.067062,217.147141,13121665
9/16/2008,213.193192,224.864868,212.957962,221.686691,13967419
9/17/2008,219.459457,219.789795,206.926926,207.452454,18235546
9/18/2008,211.531525,219.809814,205.45546,219.759766,17161621
9/19/2008,230.730728,231.266266,221.861862,224.799805,19991988
9/22/2008,227.292297,227.292297,214.714722,215.285278,8805785
9/23/2008,216.841843,220.615616,213.073074,214.849854,10397992
9/24/2008,215.385391,222.722717,215.270264,217.772766,8475516
9/25/2008,219.639633,225.22522,218.208206,220.02002,10030559
9/26/2008,214.214218,218.798798,210.725723,215.735733,10574415
9/29/2008,209.964966,211.966965,190.545547,190.690689,21504274
9/30/2008,198.188187,212.752747,196.356354,200.460464,6166427
10/1/2008,205.780777,208.6987,201.751755,206.066071,12457130
10/2/2008,205.100098,205.19519,193.193192,195.440445,11957830
10/3/2008,198.873871,206.456451,191.72673,193.648651,15969814
10/6/2008,187.17717,188.183182,178.758759,185.790787,22418759
10/7/2008,186.851852,187.677673,172.857864,173.178177,22086691
10/8/2008,165.245239,179.674683,163.218216,169.224228,23629147
10/9/2008,172.432434,174.459457,160.996002,164.654648,16133850
10/10/2008,156.73674,171.116119,155.305298,166.166168,21174404
10/13/2008,178.073074,191.166168,173.04805,190.700699,17793189
10/14/2008,196.96196,197.447449,178.67868,181.53653,15554030
10/15/2008,177.502502,179.679688,169.584579,169.754761,13429357
10/16/2008,166.546555,178.428421,154.874878,176.686691,32446921
10/17/2008,189.669662,193.193192,181.956955,186.456451,28469902
10/20/2008,190.065063,190.680679,179.974976,189.849854,13493293
10/21/2008,186.381378,192.082077,181.181183,181.556564,11552436
10/22/2008,178.673676,185.030029,172.172165,178.013016,13106880
10/23/2008,177.001999,179.179184,169.164169,176.336334,12944842
10/24/2008,163.398392,175.410416,162.532532,169.814819,14703282
10/27/2008,167.572571,171.671677,162.962967,164.909912,12388999
10/28/2008,169.694702,184.839844,164.419418,184.559555,16194589
10/29/2008,183.078079,185.685684,176.361359,179.179184,19493687
10/30/2008,184.414413,186.186188,179.364365,180.025024,15961822
10/31/2008,178.258255,186.166168,177.312317,179.859863,14831753
11/3/2008,178.968964,181.676682,170.88588,173.418411,11897091
11/4/2008,176.896896,186.366364,172.922928,183.653656,14685100
11/5/2008,181.256256,184.624619,170.825821,171.29129,13879107
11/6/2008,170.155151,172.382385,163.068069,165.775772,17132450
11/7/2008,166.72673,170.745743,162.827835,165.735733,9353237
11/10/2008,164.164169,164.884888,154.889893,159.549545,16144040
11/11/2008,154.499496,158.308304,150.410416,155.88588,20272907
11/12/2008,151.176178,156.401398,144.024017,145.645645,20082098
11/13/2008,146.031036,156.656662,140.140137,156.196198,26442931
11/14/2008,151.776779,162.657654,151.431427,155.165161,19015166
11/17/2008,151.651657,155.235229,149.12413,150.210205,15072512
11/18/2008,150.935944,152.017014,142.817825,148.858856,16675508
11/19/2008,147.84285,150.245239,139.429428,140.230225,15653531
11/20/2008,137.582581,141.611618,129.649643,129.909912,19539241
11/21/2008,131.386383,134.819824,123.773773,131.346344,20468511
11/24/2008,134.764771,135.110107,124.629631,128.848846,20089291
11/25/2008,134.474472,143.47348,133.793793,141.166168,21520858
11/26/2008,140.280273,147.877884,138.238235,146.191193,12700487
11/28/2008,145.43544,148.373367,144.284286,146.626633,5125869
12/1/2008,143.48349,143.833832,133.123123,133.128128,11410978
12/2/2008,135,139.029022,131.421417,137.692688,11667721
12/3/2008,135.060059,140.820816,132.802795,139.854858,11797790
12/4/2008,138.403397,141.886887,134.519516,137.307312,9763427
12/5/2008,135.645645,142.262268,132.142136,142.137131,13029358
12/8/2008,145.140137,154.874878,141.141144,151.206207,16272311
12/9/2008,148.993988,159.159164,148.653656,153.138138,13766020
12/10/2008,154.77478,157.607605,152.40741,154.56456,10463526
12/11/2008,152.237244,156.596603,149.049042,150.260254,12346042
12/12/2008,148.003006,158.393387,147.147141,158.03804,11432756
12/15/2008,157.162155,159.404404,152.707703,155.490494,13462324
12/16/2008,157.417419,164.914917,155.790787,162.802795,14105081
12/17/2008,159.479477,161.226227,156.366364,157.777771,11567821
12/18/2008,158.508514,160.335342,154.709717,155.295288,9517473
12/19/2008,155.65065,159.054047,154.654648,155.240234,11213975
12/22/2008,154.434433,154.904907,145.460464,148.703705,7827365
12/23/2008,150.365372,151.806808,148.48349,149.159164,7547845
12/24/2008,150.890884,153.323318,149.33934,151.626633,3839157
12/26/2008,152.18718,152.782776,149.304306,150.330338,3914282
12/29/2008,150.260254,150.840836,145.935944,148.858856,7396396
12/30/2008,150.550552,153.558563,149.504501,151.706711,7679313
12/31/2008,152.252258,155.655655,151.456451,153.978973,5767826
1/2/2009,154.454453,161.071075,152.902908,160.820816,7213779
1/5/2009,160.66066,165.785782,157.657654,164.189194,9768222
1/6/2009,166.656662,170.570572,163.358353,167.197205,12837550
1/7/2009,164.324326,165.620621,159.534531,161.166168,8980011
1/8/2009,159.299301,162.757751,158.828827,162.757751,7194199
1/9/2009,163.91391,163.91391,156.856857,157.692688,8672319
1/12/2009,158.313309,159.634628,155.270264,156.501495,6601991
1/13/2009,156.041046,160.460464,155.350357,157.317322,8856135
1/14/2009,155.155151,157.057053,149.024017,150.635635,10924864
1/15/2009,148.933929,151.94194,143.538544,149.644638,11857131
1/16/2009,152.662659,154.279282,147.998001,149.984985,10438351
1/20/2009,149.719727,149.899902,141.51651,141.51651,10086304
1/21/2009,144.319321,151.901901,144.319321,151.691696,9839151
1/22/2009,149.169174,154.829834,147.722717,153.403397,16517466
1/23/2009,154.789795,166.146149,152.262268,162.512512,21444134
1/26/2009,162.587585,164.164169,160.440445,162.097092,9212179
1/27/2009,163.388382,167.102097,162.297302,165.905899,9844745
1/28/2009,169.159164,176.341339,168.323318,174.509506,15367417
1/29/2009,172.442444,172.697693,170.22522,171.831833,14553032
1/30/2009,172.517517,174.57457,168.168167,169.434433,9334656
2/2/2009,167.312317,172.672668,166.166168,170.45546,10403386
2/3/2009,171.456451,171.671677,167.082077,170.395401,13099887
2/4/2009,170.2052,177.3974,169.754761,171.671677,13621165
2/5/2009,170.625626,177.867874,168.668671,177.037033,14514271
2/6/2009,178.408401,187.092087,177.897903,185.825821,14062124
2/9/2009,185.825821,190.690689,183.833832,189.57457,9944645
2/10/2009,188.178177,188.938934,179.12413,179.434433,14193193
2/11/2009,179.654648,182.682678,176.676682,179.199203,10452737
2/12/2009,176.75676,181.991989,175.915909,181.706711,11089499
2/13/2009,181.276276,181.676682,177.792786,179.019012,8285107
2/17/2009,173.428421,173.718719,170.015015,171.501495,11349439
2/18/2009,173.793793,176.866867,170.430435,176.731735,12036951
2/19/2009,178.91391,180.080078,170.87587,171.491486,9967423
2/20/2009,169.194199,174.634628,167.667664,173.398392,12421766
2/23/2009,173.673676,175.075073,164.939941,165.19519,10431758
2/24/2009,165.675674,174.984985,165.610611,172.897903,12179608
2/25/2009,171.246246,176.326324,169.629623,170.990997,12865322
2/26/2009,173.153152,176.421417,168.748749,168.758759,11199989
2/27/2009,166.641647,172.082077,165.720718,169.164169,10829160
3/2/2009,166.831833,170.520523,163.163162,163.743744,11565423
3/3/2009,165.200195,167.012009,161.336334,162.902908,13036550
3/4/2009,161.741745,164.664658,157.847855,159.619614,15621163
3/5/2009,158.398392,159.699707,151.471466,152.972977,13046740
3/6/2009,153.763763,155.250244,147.272278,154.439438,14453932
3/9/2009,150.140137,153.438431,144.869873,145.590591,12929657
3/10/2009,149.274277,155.405411,147.272278,154.239243,13446940
3/11/2009,155.2052,160.160156,153.008011,159.11412,11835353
3/12/2009,158.928925,162.662659,156.981979,161.926926,10038152
3/13/2009,163.213211,163.89389,159.674683,162.372375,7804987
3/16/2009,163.158157,165.030029,159.454453,160.005005,9883706
3/17/2009,160.250244,167.837845,159.704712,167.837845,9415575
3/18/2009,167.572571,170.170166,164.189194,166.716721,10014376
3/19/2009,166.006012,168.168167,163.853851,165.135132,8214178
3/20/2009,165.315308,166.661667,163.333328,165.245239,9466324
3/23/2009,166.946945,174.899902,166.681686,174.474472,8534457
3/24/2009,173.423416,177.097092,172.172165,173.758759,7632360
3/25/2009,175.375381,175.84584,168.293289,172.207214,8663927
3/26/2009,176.741745,179.759766,174.424423,176.821823,11994593
3/27/2009,175.175171,176.176178,172.907913,174.024017,6638954
3/30/2009,171.446442,172.077072,168.193192,171.51651,6182012
3/31/2009,174.639633,176.931931,173.26326,174.204208,7303289
4/1/2009,172.062057,177.797791,170.475479,177.222229,6595798
4/2/2009,181.836838,185.065063,180.340347,181.431427,8967024
4/3/2009,182.432434,186.046051,179.179184,185.075073,7572020
4/6/2009,183.683685,185.095093,180.880875,184.304306,6554039
4/7/2009,181.481476,182.057053,177.83284,179.504501,7352840
4/8/2009,181.931931,182.682678,178.283279,181.181183,5524870
4/9/2009,184.934937,187.362366,183.308304,186.436432,6758435
4/13/2009,185.850845,189.739746,185.335342,189.244247,6094100
4/14/2009,188.658661,188.683685,182.982986,184.639633,6850343
4/15/2009,183.733734,190.720718,182.262268,189.939941,9851539
4/16/2009,190.940948,196.646652,190.700699,194.56456,20349830
4/17/2009,193.203201,200.110107,192.597595,196.316315,21440138
4/20/2009,193.268265,195.520523,188.133133,189.839844,8848942
4/21/2009,188.27327,192.342346,188.238235,190.925919,7383409
4/22/2009,191.066071,195.19519,189.694702,192.122116,6996596
4/23/2009,193.948944,195.070068,190.745743,192.537537,5212782
4/24/2009,193.218216,196.786789,190.440445,194.939941,6764029
4/27/2009,192.362366,194.939941,191.566574,193.168167,4576619
4/28/2009,192.067062,194.719727,190.960968,192.047043,5881313
4/29/2009,193.178177,197.682678,193.108109,195.930923,7212780
4/30/2009,198.078079,202.077072,197.597595,198.183182,8702689
5/1/2009,197.712708,198.993988,195.970978,197.042038,4850545
5/4/2009,199.284286,201.401398,197.59259,201.191193,6399594
5/5/2009,200.190186,202.702698,198.823822,201.696701,4796798
5/6/2009,203.598602,204.344345,200.700699,201.936935,5260534
5/7/2009,202.252258,202.697693,196.446442,198.50351,5993600
5/8/2009,201.626633,205.270264,197.697693,203.868866,7722470
5/11/2009,201.601608,206.206207,200.800797,204.194199,5113481
5/12/2009,205.210205,205.700699,197.752747,199.704712,7574018
5/13/2009,197.242249,198.393387,194.36937,194.964966,5679914
5/14/2009,194.594589,196.3013,192.537537,193.943939,5868126
5/15/2009,195.745743,197.252258,194.739746,195.19519,6011383
5/18/2009,197.562561,198.853851,192.892899,198.618622,6696697
5/19/2009,198.248245,201.021027,196.696701,199.639633,5669325
5/20/2009,201.246246,203.03804,197.697693,198.788788,4563432
5/21/2009,198.348343,201.621628,197.117111,198.448441,5434160
5/22/2009,198.528534,199.524521,196.196198,196.946945,3433763
5/26/2009,196.171173,202.702698,195.19519,202.382385,6202791
5/27/2009,203.023026,206.136139,202.607605,202.982986,6062531
5/28/2009,204.54454,206.016022,202.507507,205.405411,5332262
5/29/2009,206.261261,208.823822,205.555557,208.823822,5291104
6/1/2009,209.57457,215.015015,209.474472,213.4935,6638155
6/2/2009,213.338333,215.19519,211.911911,214.414413,5241953
6/3/2009,213.213211,216.446442,212.212219,216.041046,7058534
6/4/2009,217.867874,220.840836,217.467468,220.360367,7268924
6/5/2009,222.757751,223.89389,219.949951,222.382385,7354238
6/8/2009,219.969971,220.680679,217.277283,219.604599,6191203
6/9/2009,219.509506,220.470474,216.0961,218.02803,6503290
6/10/2009,218.333328,219.164169,213.548553,216.51651,6711082
6/11/2009,216.101105,217.082077,214.399399,214.714722,5724670
6/12/2009,213.643646,214.064056,210.815811,212.632629,5830963
6/15/2009,210.960968,210.960968,207.207214,208.593597,7466326
6/16/2009,209.864868,210.755753,207.917923,208.208206,6093301
6/17/2009,208.303299,210.070068,205.985992,207.787781,6973220
6/18/2009,208.04805,209.55455,206.706711,207.237244,6164230
6/19/2009,209.314316,210.440445,207.497498,210.255249,8509682
6/22/2009,208.683685,208.953949,201.146149,203.878876,8240551
6/23/2009,203.528534,204.699707,201.476471,203.043045,5793401
6/24/2009,204.57457,206.32132,203.48349,204.849854,4910684
6/25/2009,203.703705,208.158157,203.458466,208.093094,6082911
6/26/2009,207.047043,214.32933,206.761765,212.872879,6506887
6/29/2009,213.213211,214.11412,211.331329,212.282288,4334261
6/30/2009,212.212219,213.818817,209.319321,211.006012,5182612
7/1/2009,212.312317,213.413406,209.284286,209.704712,4616978
7/2/2009,207.912918,207.912918,203.608612,204.449448,5030165
7/6/2009,203.453445,205.525528,201.031036,205.01001,4520675
7/7/2009,204.324326,204.799805,198.188187,198.513519,6512081
7/8/2009,200.200195,203.203201,199.229233,201.446442,6875518
7/9/2009,203.26326,207.432434,203.103104,205.400406,6544649
7/10/2009,204.994995,208.89389,204.55455,207.40741,5847347
7/13/2009,208.293289,212.472473,207.797791,212.362366,8083309
7/14/2009,212.067062,213.578583,210.645645,212.557556,5785808
7/15/2009,215.045044,219.559555,214.459457,219.304306,7546446
7/16/2009,218.558563,223.098099,217.267273,221.521515,13095891
7/17/2009,216.716721,217.957962,213.563568,215.340347,13694492
7/20/2009,215.155151,216.641647,213.338333,215.300293,6300693
7/21/2009,215.685684,216.166168,213.073074,214.164169,5930464
7/22/2009,214.214218,215.315308,211.96196,214.059052,5168227
7/23/2009,214.55455,220.825821,212.962967,218.888885,6949444
7/24/2009,218.123123,225.470474,217.717712,223.583588,7246546
7/27/2009,223.24324,223.598602,219.024017,222.62262,5003791
7/28/2009,220.720718,221.626633,218.268265,220.145142,5059935
7/29/2009,218.833832,219.119125,216.161163,218.338333,3970026
7/30/2009,221.52652,225.960968,221.52652,223.043045,6390803
7/31/2009,225.21521,226.576584,221.436432,221.74675,5715079
8/3/2009,224.594589,227.17717,224.044037,226.331329,5175419
8/4/2009,224.909912,227.227234,224.439438,227.092087,4774820
8/5/2009,228.228226,228.683685,224.164169,225.795792,4679316
8/6/2009,227.37738,227.667664,224.489487,225.405411,4217578
8/7/2009,228.063065,229.939941,227.722717,228.778778,5081114
8/10/2009,227.797791,229.434433,227.122116,228.533539,3480516
8/11/2009,227.062057,228.843842,226.416412,227.197205,3421575
8/12/2009,227.932938,231.10611,227.687683,229.519516,4678117
8/13/2009,231.306305,232.59259,229.684692,231.371368,3986410
8/14/2009,231.621628,231.821823,228.673676,230.230225,3346850
8/17/2009,225.975983,226.221222,221.781784,222.667664,5235160
8/18/2009,222.772766,224.074081,221.381378,222.862869,4697498
8/19/2009,220.21521,222.722717,219.499496,222.207214,4505490
8/20/2009,226.226227,231.32132,225.840836,230.43544,7989802
8/21/2009,233.003006,233.278275,231.556564,232.852859,7113879
8/24/2009,233.908905,235.280273,232.442444,234.599594,4901893
8/25/2009,234.799805,237.412415,234.594589,235.920914,4677318
8/26/2009,236.616623,236.73674,233.583588,234.234238,3971624
8/27/2009,234.524521,234.524521,230.595596,233.26326,3993802
8/28/2009,234.864868,236.421417,231.921921,232.607605,3539657
8/31/2009,230.125122,231.161163,229.229233,231.066071,3911884
9/1/2009,230.070068,233.643646,227.437439,228.108109,5184610
9/2/2009,228.138138,229.394394,226.521515,226.731735,3605990
9/3/2009,228.138138,229.354355,227.727722,228.988983,3289108
9/4/2009,229.014008,231.531525,228.118118,230.880875,2995402
9/8/2009,232.37738,233.728729,228.148148,229.539536,5308087
9/9/2009,229.759766,233.368362,229.629623,232.217224,4386409
9/10/2009,233.558563,235.705704,231.231232,235.705704,5064131
9/11/2009,235.43544,236.886887,234.049042,236.306305,3801994
9/14/2009,235.490494,238.638641,235.260254,237.797791,3947449
9/15/2009,237.777771,239.694702,236.591599,239.009003,4791404
9/16/2009,240.140137,244.929932,239.479477,244.389389,5165429
9/17/2009,245.530533,248.933929,243.818817,246.10611,8957234
9/18/2009,248.633636,248.738739,245.860855,245.975983,6560433
9/21/2009,244.11412,249.699707,243.353348,248.748749,4228567
9/22/2009,250.710709,251.246246,249.15416,249.779785,6076318
9/23/2009,250.64064,253.753754,249.104111,249.479477,5402992
9/24/2009,250.485489,250.955963,246.74675,248.633636,5050145
9/25/2009,247.392395,250.21521,246.246246,246.486481,4095101
9/28/2009,247.667664,251.001007,246.896896,249.514511,3674921
9/29/2009,250.015015,250.125122,246.751755,249.514511,4194202
9/30/2009,250.250244,250.320313,243.863861,248.173172,6277117
10/1/2009,246.74675,248.48349,243.743744,243.843842,5620774
10/2/2009,242.112106,246.116119,241.541534,242.532532,5196398
10/5/2009,244.069077,246.461456,241.911911,244.504501,4284911
10/6/2009,246.0961,249.934937,246.0961,249.619614,5459135
10/7/2009,249.749756,259.754761,249.15416,259.029022,9738652
10/8/2009,260.045044,261.886902,256.926941,257.347351,8598992
10/9/2009,258.583588,261.016022,257.507507,258.383392,5470724
10/12/2009,261.971985,263.143158,259.919922,262.282288,6637756
10/13/2009,262.457458,263.993988,260.950958,263.318329,6068725
10/14/2009,266.49649,268.058044,265.265259,267.927917,6510283
10/15/2009,267.142151,268.718719,263.898895,265.220215,12188599
10/16/2009,273.938934,277.652649,272.537537,275.200195,17666116
10/19/2009,276.621613,277.077087,274.639648,276.32132,6429364
10/20/2009,276.0961,276.75174,270.620636,276.136139,8079313
10/21/2009,275.230225,279.954956,274.77478,275.825836,7333859
10/22/2009,275.275269,277.777771,274.274261,277.322327,4668327
10/23/2009,277.902893,279.224213,275.875885,277.122131,4780615
10/26/2009,278.153168,281.101105,275.720734,277.382385,5934859
10/27/2009,275.760773,277.557556,272.352356,274.419434,6426567
10/28/2009,274.209198,275.275269,269.394409,270.42041,5130464
10/29/2009,271.776764,276.191193,270.770782,275.800812,5040155
10/30/2009,275.275269,275.360352,267.38739,268.328339,6930063
11/2/2009,268.808807,270,264.384369,267.262268,6397796
11/3/2009,265.270264,269.019012,264.414429,268.91391,4755640
11/4/2009,270.670685,273.02301,268.478485,270.435425,4660735
11/5/2009,272.017029,275.160156,271.601593,274.599609,3691705
11/6/2009,274.134125,276.166168,273.02301,275.825836,3649747
